CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,isActiveMember,EstimatedSalary,Exited
15762605,Wall,685,France,Male,58,1,104797,1,1,1,154181,0
15717307,Read,496,France,Male,31,5,0,2,1,0,93713,0
15796351,Yao,603,Germany,Male,35,1,105346,2,1,1,130380,0
15655903,Michael,701,Spain,Female,34,6,107980,1,1,1,119375,0
15603111,Muir,850,Spain,Male,71,10,69608,1,1,0,97893,1
15757865,Powell,642,France,Male,62,7,0,2,1,1,61121,0
15622774,Kao,648,France,Male,34,0,0,1,1,1,167932,0
15610105,Shen,666,Germany,Female,21,1,121827,2,1,1,99818,0
15809663,Donaldson,583,France,Female,27,1,125407,1,1,1,110784,0
15718153,Kao,759,Spain,Female,74,6,128918,1,1,1,48245,0
15785078,Fomin,730,Spain,Male,26,3,0,1,1,0,34542,0
15800583,Chukwuemeka,621,Spain,Female,43,8,0,1,0,0,102807,0
15775067,Fang,606,France,Male,47,3,93579,2,0,1,137721,1
15691624,Chidiebere,820,France,Male,33,2,132150,2,1,0,23068,0
15796343,Bazhenov,707,France,Female,31,2,82788,2,0,0,91424,0
15664752,Jack,606,Germany,Male,39,8,136000,2,1,0,31709,0
15737080,Marchesi,510,France,Female,32,1,0,2,0,1,28515,0
15699492,Lorenzo,665,Germany,Female,27,2,147436,1,0,0,187508,0
15801169,Yegorova,764,Germany,Female,39,9,138342,1,1,0,50073,1
15619708,Harker,745,France,Male,25,5,157993,2,1,0,146041,0
15690164,Shao,627,Germany,Female,33,4,83199,1,0,0,159335,0
15779809,Giordano,655,France,Male,44,8,87472,1,0,1,188594,0
15660688,King,701,Spain,Female,35,9,0,2,0,0,170997,0
15737354,Yin,554,France,Female,48,7,0,2,1,1,63708,0
15589323,Law,636,France,Female,24,9,0,2,0,1,38831,0
15800440,Power,650,Spain,Male,61,1,152969,1,0,1,82971,0
15747534,Torkelson,595,France,Male,46,10,0,1,1,0,73489,1
15766166,Folliero,604,Spain,Male,43,2,145082,1,1,1,23882,0
15711309,Sumrall,574,Germany,Male,33,3,129835,1,1,0,193131,0
15675926,Ardis,655,Germany,Male,34,7,118028,1,1,0,51226,1
15687413,Sunderland,619,Spain,Female,38,6,0,2,1,1,117616,0
15778190,Onyekaozulu,639,Spain,Female,28,8,97841,1,1,1,178223,0
15701176,Brown,663,France,Male,26,5,141462,1,1,0,440,0
15759133,Vaguine,616,France,Male,18,6,0,2,1,1,27309,0
15596060,Skinner,498,Spain,Male,29,8,127864,1,1,1,46678,0
15660417,Lambert,613,Germany,Female,43,10,120482,1,0,0,94875,1
15699598,Smith,723,France,Female,20,4,0,2,1,1,140385,0
15662426,Tang,649,Spain,Male,32,1,0,1,0,1,91167,1
15614520,Smith,682,France,Female,37,8,148580,1,1,0,35179,0
15643826,McKay,503,France,Male,32,4,0,2,1,1,153037,0
15632272,Lung,792,France,Female,42,2,0,2,1,0,92664,0
15756954,Lombardo,538,France,Female,32,2,0,1,1,1,80131,0
15750104,Chan,718,Germany,Male,43,5,132616,2,1,0,32999,0
15770420,Dillon,749,Germany,Male,46,10,78136,2,1,1,73471,0
15756425,Barnes,660,France,Male,30,7,146301,1,0,0,96848,0
15634359,Dyer,639,Germany,Female,41,5,98636,1,1,0,199971,0
15805704,Murphy,745,France,Female,32,2,0,4,0,1,179705,1
15690456,Yudina,749,Germany,Female,32,7,79523,1,0,1,157648,0
15736578,Hamilton,539,France,Male,39,1,0,1,1,1,28185,0
15758171,Tien,582,France,Male,20,4,0,1,1,1,55764,0
15666055,Rowe,705,France,Female,49,7,0,1,1,0,63405,1
15631912,T'ao,840,France,Male,30,8,136292,1,1,0,54113,0
15747043,Giles,599,Spain,Male,36,4,0,2,0,0,13211,0
15772363,Hilton,772,Germany,Female,42,0,101979,1,1,0,90928,0
15804822,L?,805,France,Female,31,4,0,2,1,0,4798,0
15586674,Shaw,663,Spain,Female,58,5,216110,1,0,1,74177,1
15681562,Trevisan,516,France,Female,43,2,112774,2,1,1,139367,0
15697028,McClinton,590,Spain,Male,34,0,65812,2,0,1,160346,0
15704819,Ositadimma,734,Spain,Female,39,6,92126,2,0,0,112973,0
15709338,T'ao,544,France,Female,29,1,118561,1,1,1,164137,0
15694349,Ngozichukwuka,714,Spain,Male,44,7,0,1,0,1,6923,0
15772559,Burrows,790,France,Female,47,10,148636,1,0,1,16120,1
15677371,Ko,629,Spain,Female,30,2,34014,1,1,0,19571,0
15596992,Norris,482,Germany,Male,45,7,156353,1,1,0,72644,1
15738936,Stevenson,760,Germany,Male,29,5,103607,2,0,1,86335,0
15709354,Tudawali,521,France,Female,41,2,0,2,1,1,113089,0
15698932,Groves,756,Germany,Male,44,10,137452,1,1,0,189544,0
15579915,Glennon,707,France,Male,29,4,0,2,1,0,139954,0
15641733,Mishina,671,France,Female,34,5,164758,1,1,0,110749,0
15709737,Hunter,643,France,Male,36,7,161065,2,0,1,84295,0
15666633,Huang,758,Spain,Male,56,1,0,2,1,1,10643,0
15566495,Hanson,704,Spain,Female,24,2,0,1,1,0,35600,1
15689614,Teng,687,Spain,Female,63,1,137716,1,1,1,37939,0
15694450,Bianchi,677,France,Male,42,5,99580,1,1,0,21008,0
15628813,King,693,France,Female,43,4,152342,1,1,0,9242,0
15602282,Kao,587,Germany,Female,45,8,134981,1,1,1,123310,1
15630913,Rosas,476,Spain,Female,69,1,105304,1,0,1,134260,0
15598846,Shahan,700,France,Female,44,2,58782,1,1,0,16875,0
15711181,Clapp,589,France,Female,50,4,0,2,0,1,182077,0
15749807,Graham,516,Spain,Female,31,3,0,2,1,0,124202,0
15697686,Stewart,787,France,Female,40,6,0,2,1,1,84152,0
15718765,Maclean,501,Spain,Male,43,6,104533,1,0,0,81124,1
15596552,Stephens,535,Germany,Male,48,5,134543,1,1,1,58204,1
15751531,Shaw,598,Spain,Male,41,8,0,2,1,1,161954,0
15629750,Artyomova,697,France,Male,35,5,133088,1,1,0,64772,0
15585282,Trevisano,755,France,Male,62,1,127706,2,0,1,142378,0
15577018,Tsao,684,Germany,Female,26,2,114035,1,0,0,96885,0
15674991,Kao,667,France,Male,42,9,0,2,0,1,58137,0
15677217,Ibragimova,705,France,Male,30,1,0,1,1,1,181300,0
15637240,Wei,541,France,Male,46,4,124547,2,1,0,94499,0
15595228,Wanliss,815,France,Male,45,7,0,1,0,1,52885,1
15753161,Dickson,768,France,Female,36,5,180169,2,1,0,17349,0
15633612,Yuryeva,696,France,Male,28,4,172647,1,1,1,116471,0
15812888,Perreault,447,France,Male,41,3,0,4,1,1,197490,1
15803365,Coffee,653,Spain,Male,55,2,70264,1,0,1,62348,0
15725141,Whiddon,716,France,Female,44,3,109528,1,1,0,27342,1
15628112,Hughes,771,Germany,Female,36,5,77847,1,0,0,99806,0
15701936,Bell,467,Germany,Male,28,10,126315,1,1,0,32349,1
15776605,Bradley,528,Spain,Male,36,7,0,2,1,0,60537,0
15633834,Milne,700,Germany,Female,28,3,99706,2,0,0,146724,0
15682454,McFarland,626,France,Female,34,3,0,2,1,1,37870,0
15574283,Padovano,580,France,Male,31,2,0,2,0,1,64014,0
15592089,Larsen,788,France,Female,43,10,0,2,1,1,116112,0
15632210,Hill,657,Germany,Male,25,2,171771,1,1,0,22746,0
15691457,Boyle,674,Spain,Male,36,2,0,2,1,1,182787,0
15628523,Chien,539,France,Female,24,3,0,2,1,1,198161,0
15591279,Nwagugheuzo,734,France,Male,37,3,80388,1,0,1,77273,0
15637644,Hanson,667,France,Female,24,4,0,2,0,1,34336,0
15646632,Reid,741,France,Male,38,9,0,2,1,0,14379,0
15613048,Anderson,648,Germany,Female,40,5,139974,1,1,1,668,1
15671969,Pruneda,649,Spain,Male,36,8,0,2,1,0,161668,0
15738501,Booth,601,Germany,Male,48,9,163631,1,0,1,41816,1
15775293,Stephenson,680,France,Male,34,3,143293,1,1,0,66526,0
15579617,Sinclair,489,France,Female,51,3,0,2,0,1,174098,1
15811415,Jenks,691,France,Female,44,6,134066,2,1,1,197572,0
15744843,K'ung,569,Spain,Female,34,6,144855,1,0,0,196555,0
15750243,Genovese,830,Spain,Male,40,4,0,2,0,1,81623,0
15581102,Baresi,554,France,Female,22,8,0,2,0,1,142671,0
15813444,McIntosh,590,Spain,Female,34,6,0,2,1,0,171021,0
15642004,Alekseeva,686,France,Male,25,1,0,2,0,1,16459,0
15676895,Cattaneo,547,Germany,Female,39,6,74596,3,1,1,85747,1
15668248,Quinn,528,Germany,Female,62,7,133201,1,0,0,168508,1
15609058,Wan,676,France,Male,23,1,107787,1,0,1,116379,0
15672945,Parkes,661,France,Female,37,5,136425,1,1,0,81103,0
15708714,Santiago,675,France,Female,33,6,0,2,1,0,34046,0
15578722,Bradley,689,France,Male,39,4,0,2,1,0,196112,0
15737888,Mitchell,850,Spain,Female,43,2,125511,1,1,1,79084,0
15674637,Pagnotto,491,France,Female,68,3,107572,1,0,1,113696,0
15636935,Rischbieth,797,France,Female,29,1,0,2,1,1,132975,0
15623502,Morrison,598,Spain,Female,56,4,98365,1,1,1,44251,0
15758755,Beneventi,729,France,Female,34,9,132122,1,0,1,105409,0
15803750,Ball,750,Spain,Female,33,3,161801,1,0,1,153289,1
15766378,Marsden,714,Germany,Female,45,9,106432,2,1,1,164118,0
15683471,Hansen,691,France,Male,38,7,0,2,0,0,81617,0
15811958,Medland,850,Germany,Male,44,2,112755,2,0,0,158171,0
15638646,Lucchese,669,France,Female,43,1,160475,1,1,1,95963,0
15806360,Hou,609,France,Male,41,6,0,1,0,1,112585,0
15640106,Mason,613,France,Male,40,7,124340,1,0,0,193310,0
15614187,Pottinger,648,Germany,Female,39,3,126936,2,0,1,57996,0
15645571,Genovese,596,Spain,Male,32,4,0,2,0,1,146504,0
15780966,Pritchard,709,France,Female,32,2,0,2,0,0,109681,0
15801395,Warren,790,France,Female,33,10,135121,1,0,0,195205,0
15747591,Chung,665,Spain,Female,40,1,173433,1,0,1,116767,0
15671973,Chukwuemeka,467,Spain,Male,39,5,0,2,1,1,7416,0
15780770,Kerr,445,France,Male,31,7,145057,1,1,1,175894,0
15694381,Lloyd,631,France,Male,51,8,100655,1,1,0,171588,0
15779522,Efimov,736,France,Female,24,0,0,2,1,0,109356,1
15628972,Nebeolisa,699,Germany,Male,32,1,123906,3,1,1,127444,1
15576111,Reagan,734,Germany,Male,33,5,121899,1,1,0,61830,0
15599124,Miller,832,France,Female,29,5,0,2,1,0,178780,0
15679963,Moretti,737,Germany,Male,43,8,96354,1,0,0,10210,0
15569120,Lucas,615,France,Male,30,7,0,2,1,1,156347,0
15627360,Fuller,432,France,Male,42,9,152603,1,1,0,110265,1
15787071,Dulhunty,650,Spain,Male,41,9,0,2,0,1,191600,0
15768476,Chukwubuikem,703,Spain,Male,31,6,0,2,1,1,67667,0
15605455,Tai,664,France,Male,40,9,0,2,1,0,194767,0
15615991,Udegbulam,654,France,Male,42,7,99263,1,1,1,67608,0
15674110,Walton,701,France,Female,43,2,160417,1,0,1,37266,0
15763544,Thompson,673,France,Male,47,1,0,2,0,0,108762,0
15797748,Lu,729,France,Male,44,5,0,2,0,1,9201,0
15664083,Ulyanova,666,Germany,Female,37,2,158469,1,0,1,93266,0
15621195,Ch'eng,619,Germany,Male,41,3,147974,2,1,0,170519,0
15648067,Onwuamaeze,583,France,Male,39,1,129299,2,1,0,73108,0
15777892,Samsonova,721,Germany,Male,37,3,107721,1,1,1,158591,0
15779985,Lo,750,Germany,Female,37,1,133200,2,1,1,27367,0
15624820,Ross,683,Spain,Male,56,7,50911,3,0,0,97629,1
15580719,Davis,697,France,Female,23,10,0,2,1,1,79734,0
15657937,Lord,709,Germany,Male,22,0,112950,1,0,0,155232,0
15792646,Trentino,647,Spain,Female,64,1,91216,1,1,1,41800,0
15590730,Hunt,745,Spain,Male,34,9,0,2,1,0,50046,0
15799925,Uwakwe,800,France,Male,60,6,88542,2,1,1,131718,0
15601410,Tien,744,Spain,Female,46,1,0,3,1,1,177432,1
15579647,Oluchukwu,682,France,Male,42,0,0,1,1,1,160829,0
15673578,Page,611,Germany,Female,40,7,128487,2,1,0,10109,0
15680772,Hu,721,Spain,Female,36,2,0,2,1,1,106978,0
15780909,Caffyn,769,Germany,Male,34,7,115102,1,0,0,57842,1
15784280,Reilly,686,Germany,Male,35,2,109343,2,0,1,86043,0
15602312,Walkom,605,Spain,Male,33,5,150093,1,0,0,71863,0
15740404,He,758,France,Female,34,3,0,2,1,1,124226,0
15630725,Johnson,649,France,Female,45,5,92787,1,1,0,173366,1
15800688,Ch'en,495,Spain,Female,42,7,0,2,0,0,130405,0
15647800,Greco,850,France,Female,34,6,101267,1,1,0,33502,0
15804357,Loggia,481,France,Male,40,3,0,1,1,1,32320,0
15662151,Gould,554,France,Male,40,4,0,1,0,1,168780,0
15612966,Milani,545,Germany,Female,60,7,128981,1,0,1,176924,1
15602851,Ozioma,629,France,Male,40,9,0,1,1,0,107,0
15611157,McElhone,709,France,Female,32,2,87815,1,1,0,138578,0
15813422,Lu,781,Spain,Male,35,4,80791,1,1,0,116430,0
15743245,Agafonova,624,France,Male,42,3,145155,1,1,0,72170,1
15629002,Hamilton,747,Germany,Male,36,8,102603,2,1,1,180694,0
15677112,Chukwufumnanya,519,France,Male,39,2,112957,2,1,0,97593,0
15611794,Galloway,526,Germany,Male,61,6,133845,2,1,1,45181,0
15706036,Lombardo,552,Germany,Male,38,10,132271,2,1,1,46562,0
15639530,Buda,679,Spain,Male,42,2,0,1,1,1,168294,0
15567335,Allsop,559,France,Female,42,7,0,2,1,1,190040,0
15683993,Knight,493,France,Female,37,8,142987,2,1,0,158841,0
15708693,Sherman,759,France,Female,33,2,0,2,1,0,56584,0
15702145,Edments,705,Spain,Male,33,7,68424,1,1,1,64873,0
15578045,Mitchell,538,Spain,Female,49,9,141434,1,0,0,173779,1
15632050,Liebe,779,France,Female,41,10,99786,1,1,0,86928,0
15728043,Udinese,648,Germany,Female,37,7,138504,2,1,0,57216,0
15752502,Cooke,615,France,Male,41,4,130386,1,0,1,130662,0
15664754,Steele,640,Germany,Male,39,9,131607,4,0,1,6981,1
15720924,Chijioke,585,France,Female,34,1,0,1,1,1,75504,0
15672237,Oluchi,633,France,Male,25,1,0,1,1,0,100599,0
15612667,Bird,680,Spain,Male,42,0,0,1,1,0,136377,0
15803941,Seleznev,600,France,Male,46,10,95502,1,0,0,19842,0
15588248,Hs?,617,France,Female,28,0,0,2,1,1,7598,1
15725036,Jideofor,709,France,Male,42,9,118547,1,0,1,77143,0
15746422,Muir,636,France,Female,38,1,0,1,1,0,45015,0
15688973,Vinogradova,598,Spain,Female,39,5,0,2,1,1,83103,0
15768387,Nott,581,France,Male,41,8,0,2,0,0,29737,0
15685357,Wright,750,Spain,Female,36,8,112940,1,0,1,9856,0
15787051,Georg,750,Spain,Female,39,7,119566,1,1,0,87068,0
15722053,Oguejiofor,576,Spain,Male,33,3,0,2,0,1,190112,0
15714062,Millar,690,France,Female,40,9,77642,1,0,0,189052,1
15576683,Yin,568,Spain,Female,43,9,0,1,1,0,125871,1
15570533,Conti,621,Germany,Female,55,7,131034,1,0,1,75686,1
15706268,Smith,697,Germany,Male,51,1,147910,1,1,1,53581,0
15674765,Mitchell,553,Spain,Male,44,4,0,1,1,0,10789,0
15571689,Kelechi,740,France,Female,37,5,0,2,1,1,27528,0
15759741,Knepper,591,Germany,Female,34,4,150635,1,1,1,72275,0
15757895,Martin,569,Germany,Male,30,6,106629,1,0,1,44115,0
15634772,Mario,682,Spain,Female,59,0,122661,1,0,1,84804,0
15592104,Lane,655,France,Female,41,5,0,1,0,0,36548,1
15667896,De Luca,833,France,Male,37,8,151226,2,1,1,136129,0
15794142,Ferreira,564,Germany,Female,62,5,114931,3,0,1,18261,1
15718780,Cox,650,Spain,Female,32,4,79450,1,1,1,118325,0
15737961,Miller,509,Germany,Female,29,0,107713,2,1,1,92898,0
15578096,Nnachetam,537,France,Male,26,7,106398,1,0,0,103563,0
15639277,Lin,678,France,Female,41,9,0,1,0,0,13160,0
15613880,Higinbotham,591,Spain,Male,58,5,128469,1,0,1,137255,0
15787619,Hsieh,844,France,Male,18,2,160980,1,0,0,145936,0
15586523,Paten,720,Germany,Female,29,7,106231,1,1,1,69904,1
15603594,Nwankwo,635,Spain,Male,24,4,0,2,1,1,70669,0
15776545,Napolitani,682,France,Male,28,10,200725,1,0,1,82873,1
15571666,Shaw,642,Germany,Male,30,8,134497,1,0,0,43251,0
15763063,Price,685,Spain,Female,25,10,128510,1,1,0,121562,0
15594349,Streeten,850,France,Male,49,5,122486,1,0,1,59748,0
15692631,Bogdanova,577,Spain,Female,44,8,115557,1,0,1,127507,0
15794560,Maclean,550,France,Male,57,5,0,1,1,1,133502,0
15622171,Nnamdi,642,France,Male,30,8,80965,2,1,0,174738,0
15765537,Liang,687,Germany,Male,26,2,142722,1,1,1,153606,0
15811947,Gordon,850,France,Male,33,0,124782,1,0,1,33701,0
15729362,Lombardi,745,France,Male,36,8,67226,1,1,0,130790,0
15813645,Hamilton,491,France,Female,36,0,53369,1,1,1,103934,0
15644856,Bird,556,Spain,Male,38,2,115463,1,1,0,150680,0
15677123,Aksyonova,767,Spain,Male,37,7,0,2,1,1,24734,0
15753370,McDonald,691,Germany,Female,38,5,114754,1,1,0,107665,0
15789974,Enemuo,713,France,Male,33,6,94598,1,0,0,197520,1
15721189,Kung,666,France,Female,66,7,0,2,1,1,99793,0
15805764,Hallahan,646,France,Male,18,10,0,2,0,1,52795,0
15620398,Mitchell,635,Spain,Female,34,5,98683,2,1,0,15733,0
15751057,Douglas,701,Germany,Male,32,5,102500,1,0,0,106288,0
15789201,Thomson,603,Germany,Female,35,9,145623,1,1,0,163182,0
15625759,Rowley,729,France,Male,30,9,0,2,1,0,151869,0
15630704,Haworth,612,Germany,Male,32,9,106521,2,1,0,177092,0
15607170,Boyle,699,France,Male,35,5,0,2,1,1,78397,0
15686776,Rossi,557,France,Female,32,6,184686,2,1,0,14956,0
15624293,Mironova,514,France,Female,46,3,106512,1,1,0,55072,0
15691785,Findlay,850,France,Male,61,1,0,1,1,0,53068,1
15569759,Rawling,583,France,Female,27,4,0,3,1,0,163113,0
15766906,Salier,742,France,Female,25,4,132116,2,1,0,129934,0
15733119,Mistry,718,France,Male,35,8,0,2,1,0,94821,0
15649618,Tomlinson,799,Germany,Female,39,7,167396,2,0,1,139537,0
15638003,Komarova,648,Spain,Male,55,1,81370,1,0,1,181534,0
15651664,Wilder,615,France,Female,61,1,104268,1,1,0,62846,1
15760090,Pisano,640,France,Male,28,7,0,2,1,1,131098,0
15670619,Coppin,631,France,Female,33,8,0,2,0,0,117374,0
15806230,Trevisano,629,Germany,Male,40,2,121648,2,1,1,64850,1
15809137,Sagese,453,France,Male,29,6,0,1,0,0,198376,1
15747503,Hayward,705,Spain,Male,44,0,184552,1,1,0,68860,1
15756475,Kenniff,551,Germany,Male,31,9,82294,2,1,1,91565,0
15738248,Lo,662,France,Female,37,5,0,2,1,0,151872,0
15807609,Yuan,650,Spain,Female,25,3,86606,3,1,0,16649,1
15807473,Morehead,503,France,Male,38,1,0,2,1,1,95153,0
15685476,Tseng,658,France,Male,31,5,100082,1,0,1,49810,0
15707007,Onio,743,France,Female,39,8,0,1,1,0,94263,0
15628303,Thurgood,738,Spain,Male,35,3,0,1,1,1,15651,0
15748752,Ch'in,608,Germany,Male,33,1,102773,2,1,0,70706,0
15625716,Genovesi,637,France,Female,33,9,113914,1,0,1,65317,0
15668283,Gardiner,642,France,Male,48,9,118317,4,0,0,78703,1
15802207,Ibezimako,769,Germany,Male,43,4,110183,2,1,1,87537,0
15653050,Norriss,719,Germany,Female,76,10,95052,1,1,0,176245,0
15740602,Boyle,674,Germany,Female,27,4,111568,1,0,1,22026,0
15700650,Cousens,681,France,Male,34,3,0,2,0,0,55816,0
15745354,Franklin,611,Spain,Female,37,4,0,2,1,0,125696,0
15708139,Brown,575,France,Female,40,1,139532,1,1,0,181294,0
15707144,Onyeorulu,571,Germany,Male,25,6,82507,2,1,0,167705,0
15678497,Lederer,850,Spain,Male,48,2,0,1,1,0,169425,1
15629793,Banks,652,Spain,Male,28,8,156824,2,1,0,198252,0
15683560,Gallo,642,France,Female,40,7,0,2,1,0,183963,0
15587611,Kauffmann,537,France,Male,59,9,0,2,0,0,103800,1
15649487,Sal,578,Germany,Female,38,4,113150,2,1,0,176713,1
15589643,Ngozichukwuka,684,Spain,Female,41,7,0,1,1,1,138394,0
15686538,Nixon,522,France,Female,41,7,0,2,0,1,176780,0
15807993,Bruno,588,Germany,Female,30,0,110148,1,1,0,5791,1
15787204,Howe,774,Spain,Female,43,1,110647,1,0,0,108804,0
15780650,Biryukov,667,France,Male,40,9,0,1,1,1,96670,0
15699524,Howells,466,France,Female,30,3,0,1,1,0,193985,0
15702430,Ignatyeva,548,France,Female,35,10,0,1,1,1,31300,0
15808851,Bufkin,511,Germany,Female,75,9,105609,1,0,1,105425,0
15585388,Sherman,660,Germany,Male,31,9,125190,2,1,1,139874,0
15684419,Wallace,709,Spain,Female,37,8,0,3,1,0,71739,0
15632324,Pisani,602,France,Male,59,7,0,2,1,1,162347,0
15669987,Sung,728,Germany,Female,35,8,125885,2,1,0,54359,1
15781589,Carpenter,751,Spain,Male,52,8,0,2,0,1,179292,0
15645103,Su,812,Germany,Male,25,5,54818,1,1,0,131660,0
15727619,Lock,753,Germany,Female,46,9,113910,3,1,0,92320,1
15715465,Aksenova,714,Germany,Male,28,7,77776,1,1,0,177737,0
15662865,Storey,658,Spain,Male,36,1,0,2,0,1,84927,0
15759566,Tochukwu,617,France,Male,74,10,0,2,1,1,53950,0
15728480,Iloerika,452,France,Female,35,8,0,2,1,1,149615,0
15651802,Day,632,Spain,Female,39,5,97854,2,1,0,93536,0
15813163,Ch'iu,531,Spain,Female,36,9,99241,1,1,0,123137,0
15617991,Andrews,555,France,Male,29,4,128744,1,1,1,47455,0
15579994,Shaw,616,France,Male,23,8,73113,1,1,1,62733,0
15677307,Lo,684,Germany,Female,40,6,137327,1,1,0,186977,0
15636548,Lung,457,Spain,Male,44,7,0,2,0,0,185992,0
15784923,Chimezie,705,Germany,Female,37,3,109974,1,1,1,36321,1
15790763,Trujillo,599,Spain,Female,49,2,0,2,1,0,111191,0
15629787,Tu,652,France,Male,27,10,107304,2,0,0,44436,0
15717398,Fielding,549,Spain,Female,39,7,0,1,0,0,81259,1
15645248,Ho,510,France,Female,30,0,0,2,1,1,130553,0
15742285,Andersen,559,France,Male,62,6,118757,1,1,1,20368,0
15686670,Duke,588,France,Female,36,2,0,2,1,0,92536,1
15804937,Cambage,702,France,Male,50,3,0,2,0,0,94950,0
15597885,Kerr,772,France,Male,43,6,0,2,1,1,57676,0
15783025,Piazza,723,Germany,Male,37,3,94662,2,1,0,121240,0
15657957,Hughes,602,Germany,Female,26,8,113674,1,1,0,197861,1
15763859,Brown,840,France,Female,43,7,0,2,1,0,90909,0
15591747,Rossi,705,France,Male,32,3,0,2,0,0,129577,0
15689980,Willis,725,Spain,Female,36,4,118520,1,0,0,131174,1
15585287,Sal,842,Germany,Female,35,9,119948,1,1,0,48218,1
15664734,T'ao,673,Germany,Female,25,3,108245,2,1,1,103574,0
15658982,Napolitani,650,Germany,Female,28,5,122034,3,0,1,146663,1
15814664,Scott,740,Germany,Male,33,2,126524,1,1,0,136869,0
15615032,Peng,624,Spain,Male,46,3,0,2,1,1,62825,0
15723658,Voronina,712,Spain,Female,30,6,0,2,1,0,152418,0
15574910,Ferguson,601,France,Male,50,2,115625,1,1,0,185855,0
15604146,Kaodilinakachukwu,608,Germany,Female,38,8,103654,2,1,1,137080,0
15686696,Brown,817,France,Female,37,6,81070,2,1,0,80986,0
15806327,Cyril,800,France,Female,40,3,75893,2,1,0,132562,0
15659736,Herbert,716,Germany,Male,66,5,121412,1,0,0,10070,1
15710671,Gordon,786,France,Male,34,3,137362,1,0,0,183682,0
15584114,Ogbonnaya,678,Germany,Female,43,2,153393,2,1,1,193828,0
15658668,Hunter,581,Spain,Male,49,10,0,2,0,0,41624,0
15681126,Baker,702,Spain,Female,38,2,0,1,1,1,161889,0
15746451,Barry,686,Spain,Male,41,7,102750,1,0,1,194914,0
15580252,Waters,748,France,Male,44,4,112611,1,0,1,2049,0
15624611,Marsden,497,Spain,Male,37,8,128650,2,1,1,163642,0
15643487,Sal,630,Spain,Male,39,10,105474,1,0,0,58855,1
15686909,Lung,639,Germany,Male,27,3,150796,1,0,1,85209,0
15644796,Dyer,821,Spain,Female,38,8,0,2,0,1,126241,1
15705899,Craig,597,Spain,Male,35,0,127511,1,1,1,155356,0
15673020,Smith,678,France,Female,49,3,204511,1,0,1,739,1
15681206,Hsing,722,France,Female,49,3,168198,1,1,0,140766,1
15667889,Akobundu,611,France,Female,37,6,0,2,1,0,110783,0
15665695,Potter,594,France,Female,49,4,0,2,1,1,23632,0
15724719,Jones,550,France,Female,22,7,139097,1,1,0,129891,0
15720155,Tao,630,Germany,Male,29,6,131354,1,0,1,9324,1
15592229,Mullan,713,France,Female,52,0,185892,1,1,1,46370,1
15639946,Sazonova,597,Germany,Female,39,8,162532,3,1,0,36051,1
15611599,Curtis,604,France,Female,71,2,0,2,1,1,49507,0
15645136,O'Donnell,744,Spain,Male,30,1,128065,1,1,0,121525,0
15576368,Bledsoe,624,Germany,Female,48,3,122388,2,0,0,30020,0
15599660,Bennett,604,France,Male,36,6,116230,2,1,1,79633,0
15799932,Iweobiegbunam,812,France,Male,24,10,0,2,1,1,156906,0
15759290,Coleman,620,Spain,Male,29,9,0,2,1,0,13134,0
15692406,Gow,427,France,Male,37,5,0,2,1,1,121485,0
15681554,Alley,614,Germany,Female,31,7,120599,2,1,1,46163,0
15681026,Lucciano,795,Germany,Female,33,9,104553,1,1,1,120854,1
15750248,Wright,619,France,Female,35,8,132293,1,1,0,65683,0
15603170,Kang,654,France,Male,32,9,121456,1,1,0,190069,1
15609286,Chadwick,702,France,Male,37,10,150526,1,1,1,94728,0
15722578,Spitzer,685,Germany,Female,21,6,97957,1,1,1,164966,0
15783615,Ramos,630,Germany,Male,50,3,129371,4,1,1,47775,1
15623566,Barnhill,714,France,Male,40,9,46521,1,1,1,96687,0
15605835,Rice,743,France,Male,37,8,69144,2,0,1,105780,0
15601589,Baresi,675,France,Female,57,8,0,2,0,1,95463,0
